5.760	13.180	6.500	-1.370
5.808	13.180	6.500	-1.370
5.856	13.180	4.600	-1.370
5.904	13.180	6.600	-1.370
5.952	13.180	14.500	-1.370
6.000	13.180	-4.300	-1.370
6.048	13.620	6.500	-0.450
6.096	13.620	6.700	-0.450
6.288	14.500	5.900	-0.450
6.336	14.500	6.000	-0.450
6.384	14.500	5.700	-0.450
6.432	14.940	5.600	-1.370
6.480	14.940	5.900	-1.370
6.528	14.940	5.000	-1.370
6.576	14.940	5.300	-1.370
6.624	14.940	5.600	-1.370
6.672	14.940	4.700	-1.370
6.720	14.940	4.900	-1.370
6.768	14.940	4.900	-1.370
6.816	14.940	-6.100	-1.370
6.864	14.940	4.700	-1.370
6.912	14.940	5.000	-1.370
6.960	15.380	20.300	-0.450
7.008	15.380	5.000	-0.450
7.056	15.380	0.000	-0.450
7.104	15.380	4.000	-0.450
7.200	16.250	3.800	-0.450
7.248	15.820	-1.600	0.000
7.296	16.250	-13.200	-0.450
7.344	16.250	3.800	-0.450
7.392	16.250	3.300	-0.450
7.440	16.690	3.600	-1.370
7.488	16.690	3.600	-1.370
7.536	16.690	2.600	-1.370
7.584	16.690	3.900	-1.370
7.632	16.690	-17.000	-1.370
7.680	16.690	4.100	-1.370
7.728	16.690	4.300	-1.370
7.776	16.690	4.500	-1.370
7.824	17.130	4.600	-0.450
7.872	17.130	-2.900	-0.450
7.968	17.130	4.600	-0.450
8.016	35.590	15.400	36.140
8.064	18.010	5.100	-1.830
8.160	18.450	4.800	-1.370
8.208	18.010	5.000	-0.450
8.256	18.010	12.300	-0.450
8.304	18.450	5.700	-1.370
8.352	18.450	7.900	-1.370
8.400	18.450	5.500	-1.370
8.448	18.450	5.600	-1.370
8.496	18.450	-16.400	-1.370
8.544	18.450	5.700	-1.370
8.592	18.450	5.700	-1.370
8.640	18.450	25.300	-1.370
8.688	18.450	6.500	-1.370
8.736	18.450	6.000	-1.370
8.784	18.450	6.200	-1.370
8.832	18.890	12.200	-1.830
8.880	18.890	6.200	-0.450
8.928	18.890	6.100	-0.450
9.072	36.030	16.100	35.220
9.120	19.770	2.400	-0.450
9.216	19.770	-0.400	-0.450
9.264	19.770	6.100	-0.450
9.312	20.210	5.900	-1.370
9.360	20.210	6.000	-1.370
9.408	20.210	5.300	-1.370
9.456	20.210	5.800	-1.370
9.504	20.210	5.300	-1.370
9.552	20.210	5.900	-1.370
9.600	20.210	5.600	-1.370
9.648	20.210	5.700	-1.370
9.696	20.210	3.500	-1.370
9.744	20.210	5.600	-1.370
9.792	20.210	5.700	-1.370
9.840	20.650	7.200	-1.830
9.888	20.650	5.900	-1.830
10.032	20.650	5.600	-0.450
10.080	20.650	5.800	-0.450
10.224	21.530	6.200	-0.450
10.272	21.970	5.900	-1.370
10.320	21.970	6.300	-1.370
10.368	21.970	6.300	-1.370
10.416	21.970	6.500	-1.370
10.464	21.970	6.500	-1.370
10.512	21.970	6.400	-1.370
10.560	21.970	-2.500	-1.370
10.608	21.970	6.400	-1.370
10.656	21.970	6.400	-1.370
10.704	21.970	6.600	-1.370
10.752	21.970	17.300	-1.370
10.800	22.410	6.300	-0.450
10.848	21.970	6.400	-1.370
10.944	22.410	6.600	-0.450
10.992	22.410	6.200	-0.450
11.040	23.290	5.600	-0.450
11.088	23.290	6.100	-0.450
11.136	23.290	-12.700	-0.450
11.184	23.290	5.800	-0.450
11.328	23.730	4.700	-1.370
11.376	23.290	5.600	-0.450
11.424	23.730	-23.700	-1.370
11.472	23.730	5.400	-1.370
11.520	24.160	5.500	-0.450
11.568	23.730	5.400	-1.370
11.616	23.730	5.600	-1.370
11.664	23.730	5.400	-1.370
11.712	23.730	5.200	-1.370
11.760	23.730	4.500	-1.370
11.808	23.730	4.400	-1.370
11.856	23.730	4.200	-1.370
11.904	24.600	3.900	0.000
11.952	24.160	3.900	-0.450
12.000	24.160	3.700	-0.450
12.048	24.160	4.300	-0.450
12.096	24.160	3.100	-0.450
12.144	24.600	3.200	0.000
12.192	24.600	2.900	0.000
12.240	25.040	7.500	-0.450
12.288	24.600	2.600	0.000
12.336	25.040	2.600	-0.450
12.384	25.040	2.400	-0.450
12.432	25.040	1.500	-0.450
12.480	25.040	-22.600	-0.450
12.528	25.480	1.700	-1.370
12.576	25.040	2.000	-0.450
12.624	25.480	1.600	-1.370
12.672	25.480	1.800	-1.370
12.720	25.040	3.100	-0.450
12.768	25.040	1.000	-0.450
12.816	25.480	-22.600	-1.370
12.864	25.480	0.900	-1.370
12.912	25.480	-1.300	-1.370
12.960	25.480	0.800	-1.370
13.008	25.480	0.400	-1.370
13.056	25.480	0.400	-1.370
13.104	25.920	25.800	-0.450
13.152	25.920	-0.000	-0.450
13.200	25.920	-0.200	-0.450
13.248	25.920	-0.300	-0.450
13.296	25.920	11.500	-0.450
13.344	25.920	-1.000	-0.450
13.392	26.360	-0.100	0.000
13.440	26.360	-0.500	0.000
13.488	26.360	0.000	0.000
13.536	26.360	-0.700	0.000
13.584	26.360	-1.200	0.000
13.632	26.360	-6.200	0.000
13.680	26.360	-0.300	0.000
13.728	26.800	-0.800	-0.450
13.776	26.800	-5.300	-0.450
13.824	26.800	-0.400	-0.450
13.872	26.800	0.900	-0.450
13.920	27.240	-1.400	-1.370
13.968	26.800	13.400	-0.450
14.016	27.240	-0.200	-1.370
14.064	27.240	3.700	-1.370
14.160	27.240	-2.200	-1.370
14.208	27.240	-4.200	-1.370
14.256	27.240	-2.200	-1.370
14.304	27.240	4.400	-1.370
14.352	27.240	-3.100	-1.370
14.400	27.240	-0.500	0.000
14.448	27.240	-3.000	-1.370
14.496	27.240	-2.800	-1.370
14.544	27.240	-2.500	-1.370
14.640	27.240	-4.000	-1.370
14.688	27.680	-2.900	-0.450
14.736	27.680	-3.000	-0.450
14.784	27.680	-15.800	-0.450
14.928	28.560	-5.200	-0.450
15.072	28.560	-3.400	-0.450
15.120	28.560	-4.600	-0.450
15.168	29.000	-3.600	-1.370
15.216	29.000	-3.900	-1.370
15.264	29.000	-4.800	-1.370
15.312	29.000	-5.000	-1.370
15.360	29.000	-11.500	-1.370
15.408	29.000	-3.600	-1.370
15.456	29.000	20.000	-1.370
15.504	29.000	-5.000	-1.370
15.552	29.000	-3.400	-1.370
15.600	29.000	-5.400	-1.370
15.648	29.000	-5.700	-1.370
15.696	29.440	-2.800	-0.450
15.744	29.440	-3.700	-0.450
15.792	29.440	-4.900	-0.450
15.840	29.440	8.400	-0.450
15.888	29.440	-4.000	-0.450
15.984	30.320	-14.200	-0.450
16.128	30.320	2.300	-0.450
16.176	30.760	-5.000	-1.370
16.224	30.760	-5.200	-1.370
16.272	30.760	-5.000	-1.370
16.320	30.760	-5.300	-1.370
16.368	30.760	-7.800	-1.370
16.416	30.760	-5.100	-1.370
16.464	30.760	-4.000	-1.370
16.512	30.760	-5.900	-1.370
16.560	30.760	-6.100	-1.370
16.608	30.760	-5.100	-1.370
16.656	30.760	-4.600	-1.370
16.704	30.760	-5.200	-1.370
16.752	31.200	-3.800	-0.450
16.992	32.080	-5.400	-0.450
17.040	32.080	-5.400	-0.450
17.136	32.080	-5.600	-0.450
17.184	32.510	-5.800	-1.370
17.232	32.510	-5.500	-1.370
17.280	32.510	-5.800	-1.370
17.328	32.510	-5.600	-1.370
17.376	32.510	-19.900	-1.370
17.424	32.510	-5.900	-1.370
17.472	32.510	-6.200	-1.370
17.520	32.510	-5.600	-1.370
17.568	32.510	-5.900	-1.370
17.616	32.510	-6.200	-1.370
17.664	32.510	-6.100	-1.370
17.712	32.510	-6.500	-1.370
17.760	32.950	-6.100	-0.450
17.808	32.950	-5.900	-0.450
17.856	32.510	-14.800	0.000
17.904	32.950	-22.200	-0.450
17.952	32.950	-7.700	-0.450
18.000	32.950	-6.900	-0.450
18.048	32.950	-6.000	-0.450
18.096	33.390	10.900	0.000
18.144	33.830	-6.500	-0.450
18.192	33.830	-6.300	-0.450
18.240	33.830	-15.300	-0.450
18.288	33.830	-12.200	-0.450
18.336	33.830	-6.400	-0.450
18.384	33.830	-6.600	-0.450
18.432	34.270	-6.300	-1.370
18.480	34.270	-6.800	-1.370
18.576	34.270	-16.000	-1.370
18.624	34.270	15.500	-1.370
18.672	34.270	-6.700	-1.370
18.720	34.270	-6.700	-1.370
18.768	34.270	-15.900	-1.370
18.816	34.270	-6.800	-1.370
18.864	34.270	-6.400	-1.370
18.912	34.270	-7.000	-1.370
18.960	34.270	-6.500	-1.370
19.008	34.270	-6.700	-1.370
19.056	34.270	-6.600	-1.370
19.104	34.710	-6.300	-0.450
19.152	34.710	-23.800	-0.450
19.344	35.590	-6.400	-0.450
19.392	35.590	21.100	-0.450
19.488	35.590	-6.000	-0.450
19.536	35.590	-6.000	-0.450
19.584	35.590	-12.600	-0.450
19.632	36.030	-6.500	-1.370
19.680	36.030	-5.500	-1.370
19.728	36.030	-14.100	-1.370
19.776	36.030	-4.700	-1.370
19.824	36.030	-6.000	-1.370
19.872	36.030	20.800	-1.370
19.920	36.030	-3.900	-1.370
20.016	36.030	-5.900	-1.370
20.064	36.030	-4.800	-1.370
20.112	36.030	-5.100	-1.370
20.160	36.030	-4.500	-1.370
20.208	35.590	-5.600	-0.450
20.304	36.910	-2.900	0.000
20.352	36.470	-4.100	-0.450
20.400	36.470	-3.600	-0.450
20.448	36.910	-5.100	0.000
20.496	36.470	-4.400	-0.450
20.544	36.910	-5.000	0.000
20.592	36.910	-3.900	0.000
20.640	36.910	-4.400	0.000
20.688	36.470	-2.900	-0.450
20.736	36.910	-2.900	0.000
20.784	36.910	-3.300	0.000
20.832	36.910	-20.500	0.000
20.880	36.910	-1.800	0.000
20.928	37.350	-3.800	-0.450
20.976	36.910	-4.400	0.000
21.024	37.350	-4.400	-0.450
21.072	37.350	-3.700	-0.450
21.120	37.790	-3.100	-1.370
21.168	37.350	-22.400	-0.450
21.216	37.790	-3.300	-1.370
21.312	37.790	9.800	-1.370
21.360	37.350	-3.400	-0.450
21.408	37.790	-3.900	-1.370
21.456	36.910	18.600	0.000
21.504	37.790	-2.800	-1.370
21.552	37.790	-2.600	-1.370
21.600	37.790	-2.600	-1.370
21.648	37.790	-2.600	-1.370
21.696	37.790	-2.400	-1.370
21.744	37.790	-2.600	-1.370
21.792	37.790	-2.000	-1.370
21.840	37.790	-2.500	-1.370
21.888	38.230	-2.600	-0.450
21.984	37.790	-2.300	-1.370
22.080	38.230	10.700	-0.450
22.128	38.670	-2.100	0.000
22.176	38.230	-1.700	-0.450
22.224	38.670	-2.200	0.000
22.272	38.230	-17.200	0.450
22.320	38.670	-2.000	0.000
22.512	38.670	-1.200	0.000
22.560	38.670	14.000	0.000
22.608	38.670	9.000	0.000
22.656	38.670	-1.400	0.000
22.704	39.110	5.700	-0.450
22.800	38.670	-23.400	0.000
22.848	39.110	-0.900	-0.450
22.896	38.670	-0.400	0.000
22.944	39.110	0.500	-0.450
22.992	38.670	-0.800	0.000
23.040	38.670	-0.700	0.000
23.088	38.670	-0.600	0.000
23.136	38.670	-0.300	0.000
23.184	38.670	-0.700	0.000
23.232	38.670	0.300	0.000
23.280	38.670	-0.100	0.000
23.328	38.670	0.200	0.000
23.376	38.670	-15.600	0.000
23.472	38.670	-0.300	0.000
23.520	38.670	0.000	0.000
23.568	39.110	-16.400	0.450
23.616	38.670	-0.200	0.000
23.664	39.110	16.800	0.450
23.760	39.110	0.600	0.450
23.808	38.670	0.400	0.000
23.856	38.670	0.500	0.000
23.904	38.670	10.800	0.000
23.952	39.110	1.400	0.450
24.000	38.670	-18.600	0.000
24.048	38.670	4.200	0.000
24.096	39.110	1.000	0.450
24.144	39.110	0.800	0.450
24.192	38.670	1.000	0.000
24.240	39.110	0.600	0.450
24.288	38.230	2.600	0.450
24.336	38.230	-1.700	0.450
24.384	38.670	1.700	0.000
24.432	38.230	2.600	0.450
24.480	38.230	2.800	0.450
24.528	38.230	2.400	0.450
24.576	37.790	16.500	1.370
24.624	37.790	1.500	1.370
24.672	37.790	1.100	1.370
24.720	37.790	17.500	1.370
24.816	37.790	1.600	1.370
24.912	37.790	3.000	1.370
24.960	37.790	1.400	1.370
25.008	37.790	2.100	1.370
25.056	37.790	6.600	1.370
25.152	37.790	0.400	1.370
25.200	37.350	-2.800	1.830
25.248	37.350	2.400	1.830
25.584	36.910	2.200	0.000
25.632	36.030	3.800	1.370
25.680	36.030	2.500	1.370
25.728	36.030	2.700	1.370
25.776	36.030	2.800	1.370
25.824	36.030	2.900	1.370
25.872	36.030	3.000	1.370
25.920	36.030	-11.200	1.370
25.968	36.030	2.900	1.370
26.016	36.030	3.400	1.370
26.064	36.030	2.600	1.370
26.112	36.030	3.000	1.370
26.160	36.030	-6.500	1.370
26.208	36.030	4.600	1.370
26.352	35.590	2.800	0.450
26.400	35.590	3.200	0.450
26.544	34.710	3.200	0.450
26.592	34.710	3.800	0.450
26.640	34.270	3.300	1.370
26.688	34.270	17.100	1.370
26.736	34.270	3.600	1.370
26.784	34.270	5.300	1.370
26.832	34.270	3.300	1.370
26.880	34.270	3.100	1.370
26.928	34.270	3.300	1.370
26.976	34.270	3.300	1.370
27.024	34.270	3.100	1.370
27.120	34.270	2.800	1.370
27.168	34.270	3.000	1.370
27.216	33.830	3.000	0.450
27.264	33.830	6.000	0.450
27.456	32.950	18.700	1.830
27.504	32.950	3.100	1.830
27.552	32.950	2.900	1.830
27.600	32.510	1.700	1.370
27.648	32.510	4.300	1.370
27.696	32.510	2.900	1.370
27.744	32.510	2.400	1.370
27.792	32.950	-7.300	1.830
27.840	32.510	-1.500	1.370
27.888	32.510	8.100	1.370
27.936	32.510	3.300	1.370
27.984	32.510	2.500	1.370
28.032	32.510	3.000	1.370
28.080	32.510	23.300	1.370
28.368	31.200	3.300	0.450
28.416	30.760	2.400	1.370
28.464	30.760	10.200	1.370
28.512	30.760	2.400	1.370
28.560	30.760	-13.000	1.370
28.608	30.760	2.500	1.370
28.656	30.760	2.300	1.370
28.704	30.760	4.200	1.370
28.752	30.760	2.700	1.370
28.800	30.760	2.000	1.370
28.848	30.760	2.600	1.370
28.896	30.760	2.200	1.370
29.184	29.440	1.200	0.450
29.232	29.440	25.800	0.450
29.280	29.440	1.600	0.450
29.328	29.000	1.700	1.370
29.376	29.000	1.000	1.370
29.424	29.000	1.300	1.370
29.472	29.000	1.300	1.370
29.520	29.000	0.100	1.370
29.568	29.000	26.000	1.370
29.616	29.000	0.800	1.370
29.664	29.000	1.100	1.370
29.712	29.000	0.400	1.370
29.760	29.000	-15.000	1.370
29.808	29.000	-0.200	1.370
29.856	29.000	-0.300	1.370
29.904	28.560	-0.500	0.450
29.952	28.560	-0.100	0.450
30.000	28.560	-0.000	0.450
30.048	28.560	0.300	0.450
30.096	28.560	-7.200	0.450
30.144	28.560	-0.300	0.450
30.192	27.680	-0.500	0.450
30.240	27.680	-0.400	0.450
30.288	27.680	3.400	1.830
30.336	27.680	-1.200	0.450
30.384	27.240	1.000	1.370
30.432	27.240	-1.200	1.370
30.480	27.240	-2.500	1.370
30.528	27.240	-1.100	1.370
30.576	27.240	-1.800	1.370
30.624	27.240	-1.600	1.370
30.672	27.240	-1.600	1.370
30.720	27.240	-1.900	1.370
30.768	27.240	-1.600	1.370
30.816	27.240	-0.100	1.370
30.864	26.800	-10.900	0.450
30.912	26.800	-2.500	0.450
30.960	26.800	-8.500	0.450
31.248	25.920	-3.600	0.450
31.296	25.920	-3.400	0.450
31.344	25.920	7.800	0.450
31.392	25.480	-4.100	1.370
31.440	25.480	-4.200	1.370
31.488	25.480	-4.400	1.370
31.536	25.480	-4.700	1.370
31.584	25.480	-4.800	1.370
31.632	25.480	-5.100	1.370
31.680	25.480	-0.800	1.370
31.728	25.480	-5.300	1.370
31.776	25.480	-7.200	2.280
31.824	25.480	-5.200	1.370
31.872	25.480	-5.700	1.370
31.920	25.040	-5.800	0.450
31.968	25.040	-6.200	0.450
32.016	25.040	-2.900	0.450
32.064	25.040	-6.600	0.450
32.112	24.160	-6.800	0.450
32.160	24.160	-6.600	0.450
32.208	23.730	-7.100	1.370
32.256	24.160	-7.300	0.450
32.304	24.160	-7.300	0.450
32.352	23.730	-7.100	1.370
32.400	23.730	-6.200	1.370
32.448	23.730	-7.400	1.370
32.496	23.730	-7.700	1.370
32.544	23.730	-9.000	1.370
32.592	23.730	-8.300	1.370
32.640	23.730	-8.400	1.370
32.688	23.730	-22.100	1.370
32.736	23.730	-4.200	1.370
32.784	23.730	-9.200	1.370
32.832	23.730	-10.700	1.370
32.880	23.290	-8.900	0.450
32.928	23.290	-8.700	0.450
33.120	22.410	9.000	0.450
33.216	21.970	-9.800	1.370
33.264	21.970	-10.600	1.370
33.312	21.970	-10.100	1.370
33.360	21.970	-2.100	1.370
33.408	21.970	-10.200	1.370
33.456	21.970	-10.400	1.370
33.504	21.970	-10.000	1.370
33.552	21.970	-6.800	1.370
33.600	21.970	-21.000	1.370
33.648	21.970	-10.900	1.370
33.696	21.530	-11.600	1.830
33.744	21.530	-11.300	1.830
33.792	21.970	15.800	2.280
33.984	20.650	-12.100	1.830
34.032	20.210	-11.600	1.370
34.080	20.210	-2.100	1.370
34.128	20.210	-11.500	1.370
34.176	20.210	-12.600	1.370
34.224	20.210	-5.200	1.370
34.272	20.210	3.100	1.370
34.320	20.210	-12.000	1.370
34.368	20.210	-11.900	1.370
34.416	19.770	-17.900	1.830
34.464	19.770	-12.000	1.830
34.656	18.890	0.100	0.450
34.704	18.890	-12.600	1.830
34.752	18.450	-12.700	1.370
34.800	18.450	17.900	1.370
34.848	18.450	-12.500	1.370
34.896	18.450	-12.000	1.370
34.944	18.010	-11.900	1.830
34.992	18.450	-12.800	1.370
35.040	18.450	-10.100	1.370
35.088	18.450	-13.600	1.370
35.136	18.010	20.600	1.830
35.232	17.130	3.500	0.450
35.280	17.130	-12.900	1.830
35.328	17.130	-13.100	1.830
35.376	17.130	-9.400	1.830
35.424	16.690	-13.100	1.370
35.472	16.690	-12.900	1.370
35.520	16.690	-13.000	1.370
35.568	16.690	-13.000	1.370
35.616	16.690	-13.100	1.370
35.664	16.690	-12.900	1.370
35.712	16.690	-12.600	1.370
35.856	15.380	-12.800	1.830
35.904	14.940	15.400	1.370
35.952	14.940	-12.500	1.370
36.000	14.940	-12.400	1.370
36.048	14.940	-12.400	1.370
36.096	14.940	-12.200	1.370
36.144	14.940	9.900	1.370
36.192	14.940	-11.900	1.370
36.240	14.940	-11.800	1.370
36.288	14.940	-11.600	1.370
36.336	14.500	-12.100	1.830
36.624	13.180	-11.600	1.370
36.672	13.620	-12.600	1.830
36.720	13.180	-11.700	1.370
36.768	13.180	-11.400	1.370
36.816	13.180	14.400	1.370
36.864	13.180	-11.400	1.370
36.912	12.740	-18.000	1.830
36.960	13.180	-10.900	1.370
37.008	12.740	-15.600	1.830
37.056	13.180	-10.900	1.370
37.104	12.740	-10.700	1.830
37.152	12.740	-10.800	1.830
37.440	11.420	-10.200	1.370
37.488	11.420	-10.400	1.370
37.536	11.420	-10.400	1.370
37.584	11.420	-10.100	1.370
37.632	11.420	-9.400	1.370
37.680	11.420	-9.200	1.370
37.728	11.420	-8.900	1.370
37.776	11.420	-13.700	1.370
37.824	11.420	-8.400	1.370
37.872	11.420	-8.000	1.370
37.920	11.420	-8.100	1.370
37.968	11.420	-8.000	1.370
38.016	10.100	11.600	0.450
38.352	10.100	-16.400	1.830
38.400	9.660	-6.300	1.370
38.448	10.100	-6.400	0.450
38.496	9.660	-3.700	1.370
38.544	9.660	5.900	1.370
38.592	9.660	-5.100	1.370
38.640	9.660	-5.200	1.370
38.688	9.660	-3.400	1.370
